Store,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Year,Month,Week,Day,Is_Weekend
448052.34,170.70375,1441.7268,-772.77905,211331.92,26201.697,-1506.0845,11366.024,-41286.78,-24926.713,0.0
548415.7,-47414.895,8225.266,5373.102,395806.2,79387.29,-12969.349,29403.871,62390.676,-102713.42,0.0
-301039.0,-537.59064,4087.7615,2448.3496,-351983.3,40627.86,-527.47833,1898.2839,-2034.0629,8039.3984,0.0
766600.0,925.316,8068.662,9127.251,177118.64,141098.45,29.700062,16824.273,-42890.13,-14873.16,0.0
357008.88,3004.9277,2351.4514,5218.806,-74100.05,-9710.481,4714.852,9714.443,-36207.734,-43712.344,0.0
-582160.9,-408.27466,5587.136,1267.732,70130.96,21552.633,-1436.5321,-15893.955,-36423.426,-6201.4175,0.0
-233978.92,-94.28852,-24538.184,-63942.516,-136782.7,-43766.97,366.95874,1133.3053,-7442.678,13662.914,0.0
-220760.39,64.307236,23454.693,-58491.13,-144368.22,-43681.17,158.74144,9556.581,-15993.793,-3789.0728,0.0
-650956.3,583.6606,7997.435,-7223.5083,-13520.143,20496.39,-1216.3304,1752.3185,-9491.681,-18581.65,0.0
642648.3,-304.1408,23966.326,4225.1426,161347.42,89598.5,-1859.3307,28061.588,41285.1,14825.583,0.0
939720.0,1919.5653,14154.054,-22673.402,-112829.58,55029.195,1688.1079,18171.59,392665.34,79775.49,0.0
598889.8,14468.865,-4255.3657,4467.182,397809.5,158155.28,-3325.495,16191.218,16660.105,11854.549,0.0
108659.96,26.682798,3821.8818,-865.29767,-262907.84,-2147.2056,583.8474,6893.1914,-16954.691,15386.056,0.0
-543023.4,567.7218,4759.747,7607.053,-205102.11,-39427.566,441.21884,9281.103,-1477.7751,19605.504,0.0
-313025.4,612.307,-10721.363,556.7706,-270090.9,-93549.17,-5019.4746,2564.321,-19326.885,-27648.055,0.0
-156840.56,181.86377,8411.811,11891.137,159220.4,34253.234,2985.2168,10229.031,-25473.604,-12445.567,0.0
185158.89,956.05096,7741.7417,8980.507,149209.03,11275.124,-2535.292,8026.3,-29806.19,2239.4219,0.0
151568.19,384.86636,-1726.6232,10178.886,177152.77,10085.428,1010.5135,-18052.053,-33573.973,-35269.344,0.0
-64373.41,-7.3879986,4145.4883,2389.9087,15140.874,-37593.17,-670.0719,-13047.386,-34433.117,-7843.83,0.0
-666600.0,516.27997,5585.3076,-5596.474,-20772.072,16561.6,-1739.7853,-14382.117,-11785.853,8619.101,0.0
-608875.44,453.7937,196.719,-1009.49084,-8971.568,27942.205,611.89514,-24365.03,-27931.809,-14291.827,0.0
152261.84,440.10416,4593.1553,3239.683,179307.62,29883.354,-889.96234,-75606.164,-6454.6963,-45289.22,0.0
385184.12,183.75008,15318.5625,699.3822,-38006.773,31037.746,-1407.2988,8515.193,-38169.92,8780.943,0.0
-400965.2,-281.2094,-14431.891,434.52698,-107978.11,20814.172,-542.5781,11761.872,-9596.435,-15695.817,0.0
17613.285,278.15414,-21725.639,1639.7859,82038.39,19401.61,-6620.307,5877.5527,-6734.843,-15776.999,0.0
-587535.7,492.2372,-8782.366,-5240.0786,-170798.1,12852.344,-790.6818,6371.4487,-17605.922,10548.781,0.0
-260667.48,3619.6975,-13112.154,610.4456,-115882.23,59713.934,-1004.1804,629.4868,251661.03,-50254.766,0.0
-425700.12,363.76282,7130.729,8679.955,-105173.61,23058.807,-454.20618,8850.696,-15123.522,3276.8274,0.0
252778.03,7953.441,25903.855,3441.6987,92743.83,-33837.492,-1667.6642,14682.91,32305.13,23813.334,0.0
362110.72,958.45795,1823.9269,353.90018,-134945.17,78665.305,-2617.9248,-9672.525,-29854.512,-22882.637,0.0
-336503.25,515.6353,10329.649,4355.1284,-374700.5,16764.625,445.70728,8700.567,-20699.912,-3929.9792,0.0
529526.6,5.410941,-10103.195,-323.97998,-97585.72,32621.613,-1778.2195,-103222.97,-20344.719,28389.4,0.0
-249101.72,426.1718,-15786.571,-9062.126,-83225.31,22966.084,2971.968,11741.926,4797.304,22498.146,0.0
560187.5,1086.009,1833.4603,-15068.753,122348.25,85976.945,-1411.0708,15124.215,-46499.13,-10827.794,0.0
154059.14,508.0111,23187.215,118.70032,172696.9,33859.652,-1880.338,9232.795,-37494.56,-15034.558,0.0
-402497.4,407.67297,-9853.831,2762.6812,-103198.766,15084.133,-79.743965,8161.9116,-14850.737,-305.8137,0.0
-243154.27,47.37314,-60703.99,-68581.21,-151502.84,-42654.7,-542.7735,5658.8745,-17843.81,30974.84,0.0
382696.66,368.56613,14896.981,11954.524,-23076.225,33962.652,618.0397,16997.188,-29955.146,4739.1333,0.0
410623.34,8164.6523,-14162.966,-620.0102,64237.14,-411033.72,208.41928,1109.2545,390162.34,-11497.734,0.0
552312.25,775.0078,9181.644,6841.2534,-113514.37,35894.312,401.59747,-21903.916,-70366.88,-19337.367,0.0
794785.1,1612.2273,-1964.9415,700.27356,-48459.63,46537.02,-254.8034,-23015.998,-65305.785,-26849.52,0.0
745261.4,122.95182,6685.6436,-1021.5676,100016.055,89993.2,-801.3477,13360.139,-50399.797,-7445.088,0.0
-655473.3,753.3253,4057.389,-3036.295,-21704.895,18795.793,-772.61914,5036.08,-20475.916,1969.2969,0.0
-296193.06,-35.410503,5833.4395,9065.854,-334517.75,23275.977,293.29187,-5933.5923,-19171.95,28609.748,0.0
869779.0,18437.625,6678.477,-2404.3665,-19312.03,69220.68,-2337.7998,14355.418,22715.996,16438.748,0.0
-52478.625,-323.82834,-13059.081,-2841.186,-121504.38,-2479.7646,1247.6138,1310.7733,-13347.137,15226.2295,0.0
429126.78,11605.473,-41410.227,11455.727,-46069.664,39099.355,5920.907,12942.378,-667.511,14901.729,0.0
-33929.39,-1125.1301,9354.22,2441.5847,-19635.172,-22877.627,-834.9607,7821.6797,-5996.272,11683.479,0.0
-628593.3,599.6872,-7324.1816,213.31854,9306.503,8232.367,-1095.4305,-13473.57,-11820.089,8513.4375,0.0
-303290.8,88.74783,10430.718,6367.2896,-330152.22,22519.346,929.8517,4875.9546,-27274.332,-11069.121,0.0
455462.78,485.89835,-15728.776,-7136.5234,198821.98,18074.227,-4132.3896,1112.568,-37646.324,34951.062,0.0
-683841.25,505.80304,-122.46755,498.5991,-186754.61,2311.4888,-1601.4446,-14169.645,89891.32,-54310.316,0.0
-143956.25,284.4033,-5728.097,-25814.635,-290992.0,-44960.34,2978.0732,12196.053,35845.555,28526.242,0.0
-51951.773,-3314.8494,10305.613,-5262.8955,-71868.414,-19757.326,-406.6492,4167.66,-32039.146,-28714.236,0.0
-412374.06,229.40706,377.14584,8235.651,121104.02,4789.0093,5867.983,11175.302,-10984.874,20531.53,0.0
-398589.0,941.3773,-1263.4072,-3024.9587,43944.434,-62815.332,-1378.2057,-7822.365,-15382.93,16324.566,0.0
350006.84,688.48016,35747.24,9091.054,-12443.768,-325265.28,4335.7773,25966.596,42658.242,9059.725,0.0
101104.38,685.57416,-55897.38,115.70784,135714.94,4866.8525,-1814.977,-117517.4,-42647.64,-11977.677,0.0
99915.52,707.3861,8133.619,4198.0996,-268435.72,-1339.9391,52.556377,7727.046,-9294.383,16849.377,0.0
-371717.03,454.73605,5871.4546,-7575.825,44937.535,-61540.543,740.7214,-9356.131,-25562.764,-6939.944,0.0
837725.75,826.65326,5713.591,-3914.277,-10797.979,52527.35,350.15738,8588.328,-51068.547,-33104.14,0.0
-86322.57,-440.9242,3627.803,5452.546,-340043.53,31684.725,-476.07053,-19564.895,-39588.07,-11094.303,0.0
815059.44,1662.0238,2474.5208,-1037.1178,-34957.062,42835.03,42.440086,6696.3857,-37383.746,40904.484,0.0
138639.38,484.98938,-32681.652,12302.265,159928.39,7212.7964,7134.23,10420.686,-28011.385,38020.92,0.0
-162193.16,367.5671,10630.253,10885.621,-263540.22,-48475.14,20.558609,8364.3955,-34902.496,-698.91376,0.0
568995.06,84.7035,13473.331,-1050.864,-110389.19,42607.535,-5515.294,4072.8494,-35328.066,56155.67,0.0
-208084.98,1145.9808,13890.575,-9065.426,-83989.484,22693.455,617.5111,1294.3329,-36706.273,-25508.35,0.0
-613254.0,571.1783,-5994.249,-3508.2673,-2418.504,31385.426,-2073.1877,-40718.33,-137.65019,-5348.1035,0.0
-241170.27,196.31406,2290.723,9688.497,-88282.89,16761.342,613.9548,-26345.566,-41822.094,-15736.057,0.0
476830.78,235.31702,-6113.1772,3502.702,209597.33,20312.736,-633.93976,4274.9375,-14560.5,34404.164,0.0
-245955.33,199.34717,16401.785,4231.7915,-93719.89,18716.354,3370.5117,8172.604,-20655.654,12125.502,0.0
-282579.66,-62.736427,4874.219,-5058.9546,41056.645,16774.477,-2787.1807,5446.3696,-22910.13,35108.293,0.0
-598218.44,13107.066,6268.75,15.550623,-194562.84,13057.433,-2564.0593,7273.0913,13225.463,3691.284,0.0
585844.9,647.28357,-5186.526,1024.0536,151588.78,94262.305,-1432.5658,10177.902,-43815.773,-7834.2583,0.0
-53828.426,-393.20724,-35247.96,3297.0532,-41847.637,-23789.768,-2035.2954,-60385.21,-10621.896,-9578.992,0.0
-246316.06,74.1112,7552.608,2661.8804,-90096.09,15429.594,-317.0494,-4120.289,-13886.805,13194.666,0.0
-315859.53,-8.298301,6394.9077,6048.1504,-364161.16,2295.9946,334.07504,-10081.391,-31033.703,10980.352,0.0
-215377.55,-83.78488,-587.1706,3609.3235,-176473.48,-114214.71,-2284.79,-8575.83,-25097.59,24932.984,0.0
-146935.89,133.91695,-45583.02,-9344.06,95282.79,17862.65,-1977.9496,12719.14,-42546.258,-11827.736,0.0
517588.53,818.6235,10673.402,10195.7295,266716.7,26951.379,9317.764,-12597.401,-42437.035,33229.566,0.0
-165453.89,277.8008,4885.3994,-24544.746,-291272.5,-41841.0,-238.44286,-14817.656,-43750.96,-7985.027,0.0
-296749.3,438.0142,5177.6025,3363.0188,-346955.97,40733.49,-203.95601,-4883.9224,-14489.16,-8210.136,0.0
568785.9,-180.72263,12184.839,15455.349,394202.4,188442.95,-1315.6913,9994.69,-30670.281,-6289.9756,0.0
730630.7,648.8408,-17378.223,12207.38,-29481.94,134881.7,6055.8354,14164.755,-14450.001,-15102.1045,0.0
149651.86,191.5778,2252.6233,4149.2266,167252.78,36325.656,-1703.6295,-5647.419,-43610.652,13405.629,0.0
-98268.62,525.45544,-486.2762,-15672.154,-339599.97,28032.053,-197.30975,-13568.272,-49130.01,-18665.191,0.0
-315810.53,684.6603,12798.845,9062.586,-359974.7,-1105.1145,921.57367,19136.395,-20586.164,-11182.085,0.0
-158036.36,317.13696,-44464.06,4092.2615,123945.91,15974.592,-1316.3468,-2702.2024,-25487.822,-20463.188,0.0
413890.03,191.40405,3470.8093,11402.338,-31398.352,30860.031,1067.3063,11032.249,-38386.344,-16244.481,0.0
844447.4,1195.9417,1430.3073,-22950.043,-25498.49,63135.043,189.62961,-11004.912,-47637.027,-10043.69,0.0
741668.44,257.3976,6263.4243,8462.397,167860.36,95325.6,14.003981,14499.138,-35941.17,-14446.483,0.0
-797190.3,20649.268,19828.44,10183.547,-226134.33,20773.414,3196.6072,92.40997,430708.7,46213.74,0.0
750777.2,14213.665,-13178.595,13299.291,-49804.766,134801.89,5647.5327,12597.391,50934.297,25625.008,0.0
-331374.88,-425.96924,4608.16,-13727.821,-380163.2,-7398.542,-44.566776,-2039.6869,-9364.859,26932.115,0.0
543288.56,865.77716,-625.3246,11369.108,374666.97,105676.875,-1162.7096,9069.785,-32584.082,-4508.3394,0.0
324694.84,53.778183,8045.356,1929.8851,-20486.8,-333625.2,-867.2325,10871.041,-18855.014,9426.317,0.0
-532408.56,-11.714727,5579.1772,4422.9453,-196617.25,-37745.977,1411.3478,6729.3755,-15434.411,7543.997,0.0
-255912.89,110.543655,-41055.57,-62182.895,-184775.45,-91674.82,255.54434,2510.4556,-24261.742,8360.557,0.0
-384716.38,-149.58234,4491.0264,6056.6396,-99903.91,26748.342,-1082.8049,-14513.907,-25713.98,-1643.3241,0.0
-116920.01,-332.3507,-65229.168,-23923.15,-370181.12,11538.028,251.30026,1789.1462,-41206.12,-15376.965,0.0
-249766.3,172.51324,-47104.508,-61016.5,-187418.97,-95879.68,3331.9602,5856.4873,-12573.331,24672.01,0.0
-208377.45,967.5596,-37489.285,13029.749,-188173.44,-116716.85,-335.8351,14443.949,19575.35,13321.936,0.0
-271171.7,-39.812927,7452.6206,1626.7852,60929.086,24310.123,-755.9942,-9505.765,-25184.62,-6593.107,0.0
-389472.66,-253.28905,-20558.53,8992.643,-75149.98,23108.053,-3014.678,-81194.73,-7720.579,-8648.773,0.0
-667084.4,316.14517,3351.4507,-6595.071,-45949.707,-11116.655,-336.50284,5866.5244,-14439.233,10407.488,0.0
819398.9,1890.3878,4686.023,-3745.5813,-21286.334,41515.72,86.53489,1196.9454,-46984.496,-53426.598,0.0
-155229.84,516.77325,5348.79,7779.919,107175.64,20511.707,3266.5378,-4164.7046,-27042.41,-5163.271,0.0
145813.12,393.0646,-10199.638,3641.2708,168620.69,42320.33,-1958.5381,12493.808,-8756.768,15708.96,0.0
-94769.53,249.49947,6384.591,3399.493,-348880.97,23023.89,-1165.4436,8345.398,-15767.25,13587.113,0.0
-188213.88,549.77985,-23627.844,302.18427,124477.945,12629.522,-8602.946,8257.532,-35477.305,-18469.682,0.0
-159143.69,306.1375,-44528.234,6907.765,92169.44,18594.266,1923.8191,4716.434,-47200.367,-14699.261,0.0
-314047.84,554.0188,-6692.796,-19196.23,-361444.62,37696.223,-88.896706,-25840.693,-41890.258,-20712.527,0.0
178759.19,496.86716,40208.62,10999.504,136307.58,26212.963,-725.6212,13864.724,1662.9812,910.62195,0.0
576865.9,557.0733,-18593.566,-7133.878,109059.8,82532.195,-1380.0619,10786.015,-26304.363,-11006.8125,0.0
-614504.6,187.56923,4332.437,2454.6665,15687.472,12052.633,-726.991,-41012.094,-6706.5947,34109.965,0.0
-55610.418,-12585.893,-66125.28,6851.5166,-312681.84,15587.23,5613.742,96.41228,91143.85,-57766.258,0.0
-307832.03,128.84346,4022.6724,5027.8076,17594.05,18946.684,-386.6776,-15833.27,-47377.336,-8575.233,0.0
32952.285,-126.02384,11866.941,-925.10297,-61690.758,25333.363,-1245.4841,10591.973,-8083.886,13979.913,0.0
181627.23,1191.5294,29362.434,7769.5474,128816.75,18578.72,1794.4991,13819.582,-40338.96,-17064.537,0.0
515857.7,855.1331,3596.8071,8718.7705,378826.88,103205.33,-1283.2659,949.9254,-44487.07,-61060.086,0.0
-206796.7,1255.644,20695.242,-11238.528,-82290.6,23928.9,990.7962,10625.236,-25604.54,-7537.206,0.0
-582042.9,-234.95059,4611.183,1455.232,70880.39,21034.654,-1162.5378,-10625.779,-29525.037,-2793.2664,0.0
-159757.81,28.376396,4949.0522,13460.315,165430.38,34942.445,3636.6396,8249.757,-13169.063,13009.6875,0.0
-621013.25,312.66223,6182.9863,1968.8673,13174.818,10001.395,-991.2788,16560.172,23482.678,12603.402,0.0
-380050.0,-76.55822,7815.141,12060.313,-74362.945,23170.71,2252.837,-17766.25,-51722.75,-7924.8804,0.0
24748.744,247.96696,-23187.068,843.2453,91194.89,22050.352,-1264.4125,10884.316,-5075.837,10597.388,0.0
-571547.2,-23346.936,19635.873,1980.5201,-7331.0396,31492.566,-14696.641,-5749.4688,1045.063,-47770.625,0.0
-324425.6,514.7783,4843.749,-16353.0205,-396667.4,-8046.7227,144.09776,-20906.059,-33571.312,-11448.838,0.0
-67230.67,-115.10718,4559.5376,-8178.603,1978.5474,-36227.06,230.97163,-20242.01,-37285.41,-6412.934,0.0
-333505.06,18560.86,6049.346,2772.1582,-362281.22,37830.83,-16080.831,2895.7178,-3428.2893,-60104.055,0.0
-602883.2,309.83575,-5910.739,2215.9326,-157815.53,11879.955,-1527.4951,13199.335,11442.957,9821.902,0.0
-315574.97,568.17084,16946.955,1997.8438,18611.604,20077.328,-87.554665,16286.199,-28895.412,-13410.668,0.0
390269.97,490.39606,22131.223,5541.426,-25133.729,34682.918,-1198.319,24810.834,-25620.33,-19176.842,0.0
-241753.64,237.24864,-6707.7905,-65052.137,-147087.78,-43952.707,172.08565,-13587.627,-32895.992,-14053.597,0.0
-388155.72,723.4256,15889.385,5546.6177,14081.323,-18453.527,1703.93,8907.17,-20200.252,-10208.817,0.0
-49031.574,-734.73486,-41449.07,4379.766,-119639.03,-746.13806,-1876.1246,-60214.754,-9267.008,-12278.288,0.0
-257687.61,584.4076,8142.348,5840.4946,71885.14,37140.473,-844.02924,4848.4067,-25416.188,-21768.549,0.0
-590978.0,130.2239,11342.26,3434.4583,-165193.86,7085.576,275.63104,9660.573,-12569.667,-9620.762,0.0
149004.02,846.01025,4096.739,7579.9985,179533.42,28807.148,-222.09373,11185.263,-14103.443,2574.6775,0.0
92618.6,810.3007,9051.323,5076.693,-245516.25,-8240.107,919.37445,9392.523,-35602.81,-10875.442,0.0
-265161.47,153.17177,13775.972,-2067.9526,-101440.65,24710.152,-757.7012,6645.99,-33463.742,5828.378,0.0
471986.38,-150.074,2210.163,-11855.438,339568.38,63151.89,7762.9624,9030.766,-25440.379,18923.83,0.0
-3637.4626,550.5324,14825.484,-11417.145,77193.02,21511.01,325.1473,9017.59,-24959.654,-10044.15,0.0
-417096.47,747.67957,17695.67,6080.06,126772.06,6950.202,3078.553,11473.799,4222.9644,18230.02,0.0
-225580.44,822.3175,8063.383,-9680.298,-87793.38,22704.348,1736.8394,-15801.476,-17956.457,22589.906,0.0
-165527.58,492.34427,-25076.496,4183.889,120861.82,16656.986,-3039.9092,15738.036,19851.1,8163.6753,0.0
-387214.12,-87.64441,-21318.822,11275.273,-63487.957,19410.201,-749.72906,5243.029,-26947.89,12044.6,0.0
170118.61,782.8199,28773.889,3725.3582,168459.52,40040.242,-2070.4548,17003.863,-28453.037,-12848.279,0.0
432476.88,944.21234,-30588.021,10360.061,208899.73,19945.236,-3998.9658,8870.061,-50269.99,-16824.635,0.0
834248.7,1093.6904,14164.705,-2703.471,-16345.371,42792.97,971.46686,682.19556,-49640.63,-49205.688,0.0
-288699.9,100.893906,-14935.81,-1532.5294,-91491.2,24937.545,40.130676,6146.9688,-22209.61,24596.637,0.0
27988.662,62.57752,11240.604,-3405.7332,-72433.336,20859.37,-434.9599,4776.1484,-31079.664,29729.102,0.0
384068.12,302.96497,6603.03,-5200.2417,-38224.68,31971.94,-2268.0745,-10104.441,-45251.836,-12729.922,0.0
243232.86,638.28766,22497.654,-1085.826,83380.36,-40255.516,-2228.8376,-100083.734,-7965.6133,-42848.05,0.0
-592474.7,88.14758,-7471.0303,4593.108,-127571.1,548.7039,-1693.4672,12283.983,18206.346,8903.379,0.0
-168739.1,371.6567,2579.3877,-21891.227,-305333.44,-39858.832,124.28811,-21939.2,-41371.03,-11316.467,0.0
-328673.72,596.8931,9344.669,-10500.971,-391821.53,-9812.473,589.073,9503.546,-20561.273,-10474.866,0.0
644890.56,15608.793,13310.929,5656.814,-157342.11,51915.645,1161.2771,-4.3192596,379730.06,-3500.1997,0.0
-263496.56,-798.79785,12377.039,8666.186,-101550.62,20740.559,85.09385,-8096.5947,-38779.07,29570.375,0.0
170895.06,888.5596,27320.031,1337.8604,151445.02,6297.4385,2063.429,11482.526,-30214.785,-14382.922,0.0
-311608.94,142.56721,2798.6926,-22603.973,-360640.12,33761.504,-106.16131,-14379.101,-34384.48,-6494.192,0.0
564970.6,1013.68134,13491.62,3315.77,-106724.04,54653.51,2438.9045,12438.625,-46101.684,-13839.594,0.0
150691.03,115.21572,5961.882,6856.6353,179920.62,19793.14,557.64136,9595.175,1089.9473,17953.018,0.0
201002.75,973.4444,12684.996,6134.997,149663.36,12485.514,-2731.7407,1132.6787,-35856.33,-31607.389,0.0
-164824.98,420.25232,6892.22,-17813.38,-305702.06,-40205.555,945.095,-13930.486,-15273.879,30786.21,0.0
480819.72,268.14212,4008.2026,-6887.415,211571.78,16286.857,-5220.2285,8069.091,-31916.084,59236.48,0.0
-397814.5,-291.66168,7718.656,7434.713,-68537.51,25668.281,-1868.5688,-6067.2383,-24702.791,-1758.9958,0.0
-105765.51,447.75452,13649.835,8637.493,64115.24,5605.4155,-1501.4165,7157.0693,-18540.16,-16010.117,0.0
551202.25,859.30383,-7116.3,-7508.7188,125215.67,86800.48,-1238.2607,-18756.734,-77027.58,-31480.389,0.0
833498.4,960.1846,4433.248,5882.596,-35724.89,66455.33,-542.7836,-11165.716,-53790.47,-5827.007,0.0
-326177.66,48.68353,843.53687,-19616.45,-389345.88,-15258.772,1603.8503,7678.27,-14960.126,33062.04,0.0
200324.69,883.01544,9033.663,-2994.755,145970.53,11141.712,-2530.7534,6034.706,-34699.83,-16381.725,0.0
-210254.12,-32.67226,4225.5264,8770.452,-175226.39,-116174.61,-1258.9231,8779.014,-4992.529,8670.0625,0.0
473457.88,333.58923,1685.9934,-17279.57,331757.75,67464.72,925.0505,7320.503,-25458.217,11526.934,0.0
-151285.5,-338.06097,8635.811,-1246.5242,135152.36,22867.852,-1686.5048,-8441.701,-38294.12,14157.286,0.0
452443.88,997.7279,30928.111,1841.8835,228562.3,15554.423,-3234.7185,10964.269,-19089.566,-17062.037,0.0
230367.33,707.0213,22401.535,647.41095,79821.555,-44164.125,-2365.8342,20027.787,26273.176,-17682.846,0.0
120689.875,223.43446,8913.112,-1840.5067,143697.4,20762.904,1675.1995,8943.739,-30635.43,-19602.107,0.0
-306587.97,377.64117,5251.4614,5494.739,-332761.38,21826.967,915.4693,8812.656,-20048.098,-3045.2034,0.0
630186.75,213.55414,1873.6031,-21288.387,-67136.44,51093.7,981.72864,886.3891,68269.29,5158.2793,0.0
-156169.75,342.97488,7877.837,-3070.1948,132158.12,17317.229,-2984.1475,-16736.842,-27253.477,6305.47,0.0
-409626.44,406.4274,-14766.964,-1041.5,47994.254,-51499.83,-614.88495,9041.452,8457.7705,19369.453,0.0
418459.12,149.92917,-35285.555,10127.3,-45071.484,38737.73,939.7958,14091.7295,-52981.94,-18862.654,0.0
-269213.9,8322.157,-49976.223,-2704.3413,-96396.76,17936.467,4711.1323,10807.799,3287.3787,3977.694,0.0
-157060.45,660.75195,-13194.093,10855.591,120152.266,24614.348,8762.978,10792.455,-19119.7,36721.836,0.0
-408008.1,-20706.943,21070.395,-237.9069,35323.695,-86110.88,-11819.877,-3589.8806,20740.348,-65317.74,0.0
539056.3,1438.3481,5134.256,-23807.555,-107601.25,48294.715,743.17194,11716.914,-19012.164,9063.89,0.0
-153009.89,363.02734,-75.8409,6131.41,120093.6,25613.256,3964.4607,10107.718,-38218.066,-13843.753,0.0
60205.875,1.7695702,-26429.479,-2871.733,-55241.39,27393.49,-2275.3887,-77662.805,-8918.694,40121.53,0.0
-523458.2,15165.471,3705.8044,-1514.7074,65751.49,-40438.496,-1314.6902,-10411.84,-26159.252,9644.037,0.0
-403157.25,-280.51562,-3643.642,-2004.6049,-71798.5,21352.7,-1921.687,9149.947,-31905.691,-10861.192,0.0
-322977.3,339.40802,10288.292,5915.4727,-386219.47,-4698.224,-1492.922,17460.502,31037.645,14228.165,0.0
834944.8,1149.2365,118.99647,617.3597,-30717.93,42014.215,-1047.3428,9938.194,-25078.715,38181.824,0.0
734884.1,1477.2043,8290.442,1556.9775,93432.22,83200.69,-2023.3925,13440.3955,-54224.617,-13785.885,0.0
734507.56,553.4486,9859.865,-26179.465,182303.55,97659.164,-250.76462,-12959.727,-50180.64,-13350.965,0.0
-659837.44,429.7574,274.3995,-4521.9263,-26362.893,11924.453,-293.68707,-13075.027,-17412.912,-995.6,0.0
534627.9,1138.4948,-5454.038,-12043.153,-106723.914,49961.402,-1913.8875,-107302.305,-7056.497,-49986.83,0.0
876289.2,262.55554,-5016.517,1108.5763,162982.64,21367.627,-6639.262,14738.577,5520.276,7227.539,0.0
54612.44,-70.30668,7326.674,2980.1936,-48376.426,28779.777,-1604.2708,7744.9077,-47338.227,-16711.816,0.0
-240997.89,436.19513,18104.75,3876.5552,-77841.62,21965.258,55.535923,7405.6543,-41280.133,-15672.703,0.0
486584.0,783.98193,34821.203,9794.571,217253.14,26970.523,-1836.1877,14708.188,-20287.375,-22594.797,0.0
416307.84,332.2931,4412.065,10190.774,-29438.447,30861.922,849.5115,10319.258,-48241.285,-20115.125,0.0
-275260.6,281.88687,4726.592,-196.32538,-237168.7,-59452.15,2273.5657,-9371.35,-17427.734,-6836.006,0.0
569262.1,-218.12665,674.7147,6551.3726,-88238.89,62394.67,-1209.4016,-106409.37,-10646.208,1655.8344,0.0
-592000.75,158.07088,-1878.9961,-969.2109,-137150.6,494.8856,-164.359,3746.28,-13246.953,20897.15,0.0
-236751.11,14.950202,457.33746,-68702.305,-145262.39,-43668.008,-158.95134,-15020.003,-37805.35,-3295.0996,0.0
8704.454,189.87846,-20991.793,4647.981,67661.516,19603.49,-946.10175,4146.1416,-33899.945,14088.682,0.0
-329390.62,98.31968,-2996.908,1467.9222,-371405.47,-4288.9497,-1777.8574,-63092.457,-13257.67,27230.457,0.0
142616.03,743.9893,-5028.0537,7441.708,159009.47,7106.1597,2675.5068,14761.538,-52331.46,-13813.251,0.0
409882.3,978.4611,-6513.04,12350.075,-51938.137,31129.057,663.4669,6487.5703,-23611.684,-12710.127,0.0
183772.64,783.8713,-27687.6,3578.4324,71757.76,6961.302,2703.4028,7431.424,-62031.727,-11234.862,0.0
85650.46,5.2033954,8239.671,-18708.357,-85409.63,61429.793,1530.194,-24569.615,-58638.305,-19111.502,0.0
209992.31,545.9692,5214.3936,-3628.9287,82174.62,-43279.074,-2034.469,-10145.206,-41989.676,-28761.352,0.0
-261720.1,298.42435,13821.753,-2554.7197,71363.06,36334.336,-944.693,11245.573,787.98376,-7831.1235,0.0
-319032.06,-69.26348,-6183.089,2841.0146,-381396.06,-4552.9736,-20.109667,-62007.465,-9253.787,44302.656,0.0
-588050.56,294.78098,-11236.153,-2600.5415,-212405.0,5622.1143,-457.58405,9081.545,-8418.018,-11300.312,0.0
-80150.11,-46.629547,10594.853,85.09127,11301.064,-30545.066,-2.2954774,7651.8623,-18627.627,29299.713,0.0
-627601.5,648.41626,3963.0647,-8509.653,12196.3955,11046.198,1210.6975,7755.6743,4259.949,-2554.0415,0.0
-532690.7,209.11012,2649.0198,2937.0442,-198312.84,-36344.66,1408.332,6740.416,-8476.646,12700.693,0.0
657900.8,16077.311,32307.719,89.66403,142988.67,104913.0,-3474.5073,23634.348,24806.672,7546.023,0.0
-158574.05,410.6331,2600.9846,1175.6313,-299101.72,-35437.79,-512.2395,14657.004,-36550.133,-14006.445,0.0
803455.9,677.27875,224.4333,4755.2417,132025.7,94867.16,802.61115,-15884.452,-60226.03,-64143.863,0.0
397492.0,67.006836,-332.29138,-7605.2783,-42021.086,30100.172,-6266.352,7038.0254,-33665.08,34159.605,0.0
312742.28,816.5777,4346.247,-5855.701,-16700.39,-309316.7,-389.7488,9699.299,-9011.854,21121.469,0.0
552094.5,565.50226,7484.539,-25710.977,-116920.61,33282.145,665.2469,-14611.9375,-70193.445,-7221.654,0.0
-586409.5,161.18237,6684.2246,2826.7637,-163828.86,6748.654,987.3707,7044.532,-24043.553,-9371.886,0.0
-164265.95,181.67067,-8094.5293,232.6146,-286845.56,-34567.3,-1756.4336,-66863.414,-12876.719,28436.605,0.0
152904.52,219.90053,-3437.8484,-941.0099,119289.26,21314.24,-346.30164,12182.303,-40937.67,16815.762,0.0
-79052.06,225.80035,5891.064,4523.127,1731.5237,-36662.734,-738.4643,8082.0537,-3570.0422,13967.959,0.0
-151661.5,228.40956,22387.332,-3261.775,144092.4,18035.9,-1813.7009,8592.742,-30917.318,-12433.097,0.0
572357.8,-563.69904,11896.414,11553.646,393045.9,182402.38,-1067.0974,-13189.599,-49581.777,-6778.8955,0.0
